DateTime,Voltage,Setpoint_Voltage,VVC_ClosedLoop_Enabled,Real_Power
 07/11/2018 03:15:00,10.96,10.9,1,-0.49
 07/11/2018 03:30:00,10.97,10.9,1,-0.45
 07/11/2018 03:45:00,10.99,10.9,1,-0.44
 07/11/2018 04:00:00,10.89,10.9,1,-0.45
 07/11/2018 04:15:00,10.83,10.9,1,-0.42
 07/11/2018 04:30:00,10.83,10.9,1,-0.43
 07/11/2018 04:45:00,10.81,10.9,1,-0.44
 07/11/2018 05:00:00,10.81,10.9,1,-0.48
 07/11/2018 05:15:00,10.8,10.9,1,-0.44
 07/11/2018 05:30:00,10.83,10.9,1,-0.47
 07/11/2018 05:45:00,10.8,10.9,1,-0.47
 07/11/2018 06:00:00,10.76,10.9,1,-0.54
 07/11/2018 06:15:00,10.72,10.9,1,-0.6
 07/11/2018 06:30:00,10.74,10.9,1,-0.69
 07/11/2018 06:45:00,10.84,10.9,1,-0.75
 07/11/2018 07:00:00,10.92,10.9,1,-0.76
 07/11/2018 07:15:00,10.9,10.9,1,-0.84
 07/11/2018 07:30:00,10.89,10.9,1,-0.94
 07/11/2018 07:45:00,10.87,10.9,1,-0.93
 07/11/2018 08:00:00,10.91,10.9,1,-0.93
 07/11/2018 08:15:00,10.9,10.9,1,-0.87
 07/11/2018 08:30:00,10.87,10.9,1,-0.86
 07/11/2018 08:45:00,10.87,10.9,1,-0.8
 07/11/2018 09:00:00,10.88,10.9,1,-0.77
 07/11/2018 09:15:00,10.89,10.9,1,-0.7
 07/11/2018 09:30:00,10.97,10.9,1,-0.71
 07/11/2018 09:45:00,10.98,10.9,1,-0.68
 07/11/2018 10:00:00,11.01,10.89,1,-0.68
 07/11/2018 10:15:00,10.88,10.89,1,-0.73
 07/11/2018 10:30:00,10.86,10.89,1,-0.65
 07/11/2018 10:45:00,10.85,10.89,1,-0.64
 07/11/2018 11:00:00,10.86,10.89,1,-0.68
 07/11/2018 11:15:00,10.88,10.89,1,-0.71
 07/11/2018 11:30:00,10.9,10.89,1,-0.76
 07/11/2018 11:45:00,10.92,10.89,1,-0.77
 07/11/2018 12:00:00,10.88,10.89,1,-0.76
 07/11/2018 12:15:00,10.85,10.89,1,-0.73
 07/11/2018 12:30:00,10.86,10.89,1,-0.7
 07/11/2018 12:45:00,10.9,10.89,1,-0.78
 07/11/2018 13:00:00,10.92,10.89,1,-0.76
 07/11/2018 13:15:00,10.96,10.89,1,-0.61
 07/11/2018 13:30:00,10.89,10.89,1,-0.59
 07/11/2018 13:45:00,10.89,10.89,1,-0.68
 07/11/2018 14:00:00,10.88,10.89,1,-0.61
 07/11/2018 14:15:00,10.86,10.89,1,-0.61
 07/11/2018 14:30:00,10.87,10.89,1,-0.57
 07/11/2018 14:45:00,10.88,10.89,1,-0.6
 07/11/2018 15:00:00,10.88,10.89,1,-0.6
 07/11/2018 15:15:00,10.86,10.89,1,-0.62
 07/11/2018 15:30:00,10.86,10.89,1,-0.56
 07/11/2018 15:45:00,10.85,10.89,1,-0.56
 07/11/2018 16:00:00,10.82,10.89,1,-0.67
 07/11/2018 16:15:00,10.77,10.89,1,-0.65
 07/11/2018 16:30:00,10.75,10.89,1,-0.74
 07/11/2018 16:45:00,10.76,10.89,1,-0.74
 07/11/2018 17:00:00,10.78,10.9,1,-0.8
 07/11/2018 17:15:00,10.76,10.9,1,-0.84
 07/11/2018 17:30:00,10.75,10.9,1,-0.91
 07/11/2018 17:45:00,10.78,10.9,1,-0.91
 07/11/2018 18:00:00,10.78,10.89,1,-0.92
 07/11/2018 18:15:00,10.81,10.89,1,-0.94
 07/11/2018 18:30:00,10.86,10.89,1,-0.85
 07/11/2018 18:45:00,10.85,10.89,1,-0.91
 07/11/2018 19:00:00,10.89,10.89,1,-0.91
 07/11/2018 19:15:00,10.85,10.89,1,-0.91
 07/11/2018 19:30:00,10.89,10.89,1,-0.91
 07/11/2018 19:45:00,10.92,10.89,1,-0.91
 07/11/2018 20:00:00,10.91,10.89,1,-0.81
 07/11/2018 20:15:00,10.94,10.89,1,-0.77
 07/11/2018 20:30:00,10.96,10.89,1,-0.77
 07/11/2018 20:45:00,10.92,10.89,1,-0.77
 07/11/2018 21:00:00,10.96,10.89,1,-0.77
 07/11/2018 21:15:00,10.96,10.89,1,-0.77
 07/11/2018 21:30:00,10.96,10.89,1,-0.76
 07/11/2018 21:45:00,10.89,10.89,1,-0.65
 07/11/2018 22:00:00,10.86,10.89,1,-0.67
 07/11/2018 22:15:00,10.89,10.89,1,-0.67
 07/11/2018 22:30:00,10.88,10.89,1,-0.55
 07/11/2018 22:45:00,10.87,10.89,1,-0.54
 07/11/2018 23:00:00,10.95,10.89,1,-0.54
 07/11/2018 23:15:00,10.95,10.89,1,-0.48
 07/11/2018 23:30:00,10.97,10.89,1,-0.51
 07/11/2018 23:45:00,10.97,10.89,1,-0.57
 08/11/2018 00:00:00,10.99,10.89,1,-0.44
 08/11/2018 00:15:00,10.94,10.89,1,-0.55
 08/11/2018 00:30:00,10.93,10.89,1,-0.6
 08/11/2018 00:45:00,10.92,10.89,1,-0.52
 08/11/2018 01:00:00,10.93,10.89,1,-0.5
 08/11/2018 01:15:00,10.95,10.89,1,-0.5
 08/11/2018 01:30:00,10.97,10.89,1,-0.5
 08/11/2018 01:45:00,10.98,10.89,1,-0.5
 08/11/2018 02:00:00,10.98,10.89,1,-0.5
 08/11/2018 02:15:00,10.93,10.89,1,-0.53
 08/11/2018 02:30:00,10.94,10.89,1,-0.47
 08/11/2018 02:45:00,10.92,10.89,1,-0.51
 08/11/2018 03:00:00,10.95,10.89,1,-0.47
 08/11/2018 03:15:00,10.97,10.89,1,-0.45
 08/11/2018 03:30:00,10.99,10.89,1,-0.54
 08/11/2018 03:45:00,10.99,10.89,1,-0.48
 08/11/2018 04:00:00,10.99,10.89,1,-0.46
 08/11/2018 04:15:00,10.98,10.89,1,-0.44
 08/11/2018 04:30:00,10.99,10.89,1,-0.44
 08/11/2018 04:45:00,10.98,10.89,1,-0.44
 08/11/2018 05:00:00,10.95,10.89,1,-0.44
 08/11/2018 05:15:00,10.87,10.89,1,-0.44
 08/11/2018 05:30:00,10.86,10.89,1,-0.44
 08/11/2018 05:45:00,10.83,10.89,1,-0.44
 08/11/2018 06:00:00,10.8,10.89,1,-0.54
 08/11/2018 06:15:00,10.75,10.89,1,-0.55
 08/11/2018 06:30:00,10.75,10.89,1,-0.57
 08/11/2018 06:45:00,10.75,10.89,1,-0.72
 08/11/2018 07:00:00,10.78,10.89,1,-0.81
 08/11/2018 07:15:00,10.75,10.89,1,-0.81
 08/11/2018 07:30:00,10.81,10.89,1,-0.95
 08/11/2018 07:45:00,10.77,10.89,1,-0.98
 08/11/2018 08:00:00,10.73,10.89,1,-0.97
 08/11/2018 08:15:00,10.74,10.89,1,-0.96
 08/11/2018 08:30:00,10.77,10.89,1,-0.91
 08/11/2018 08:45:00,10.78,10.89,1,-0.85
 08/11/2018 09:00:00,10.78,10.89,1,-0.83
 08/11/2018 09:15:00,10.75,10.89,1,-0.82
 08/11/2018 09:30:00,10.75,10.89,1,-0.78
 08/11/2018 09:45:00,10.78,10.89,1,-0.86
 08/11/2018 10:00:00,10.77,10.89,1,-0.86
 08/11/2018 10:15:00,10.78,10.89,1,-0.75
 08/11/2018 10:30:00,10.78,10.89,1,-0.79
 08/11/2018 10:45:00,10.77,10.89,1,-0.77
 08/11/2018 11:00:00,10.76,10.89,1,-0.82
 08/11/2018 11:15:00,10.78,10.89,1,-0.7
 08/11/2018 11:30:00,10.8,10.89,1,-0.74
 08/11/2018 11:45:00,10.8,10.89,1,-0.81
 08/11/2018 12:00:00,10.81,10.9,1,-0.74
 08/11/2018 12:15:00,10.83,10.9,1,-0.67
 08/11/2018 12:30:00,10.84,10.9,1,-0.67
 08/11/2018 12:45:00,10.83,10.9,1,-0.67
 08/11/2018 13:00:00,10.8,10.89,1,-0.76
 08/11/2018 13:15:00,10.83,10.89,1,-0.71
 08/11/2018 13:30:00,10.84,10.89,1,-0.75
 08/11/2018 13:45:00,10.82,10.89,1,-0.77
 08/11/2018 14:00:00,10.82,10.89,1,-0.77
 08/11/2018 14:15:00,10.82,10.89,1,-0.71
 08/11/2018 14:30:00,10.85,10.89,1,-0.65
 08/11/2018 14:45:00,10.85,10.89,1,-0.67
 08/11/2018 15:00:00,10.85,10.89,1,-0.64
 08/11/2018 15:15:00,10.85,10.89,1,-0.64
 08/11/2018 15:30:00,10.9,10.89,1,-0.66
 08/11/2018 15:45:00,10.95,10.89,1,-0.7
 08/11/2018 16:00:00,10.9,10.89,1,-0.7
 08/11/2018 16:15:00,10.89,10.89,1,-0.7
 08/11/2018 16:30:00,10.89,10.89,1,-0.7
 08/11/2018 16:45:00,10.85,10.89,1,-0.79
 08/11/2018 17:00:00,10.83,10.89,1,-0.84
 08/11/2018 17:15:00,10.83,10.89,1,-0.87
 08/11/2018 17:30:00,10.81,10.89,1,-0.9
 08/11/2018 17:45:00,10.82,10.89,1,-0.92
 08/11/2018 18:00:00,10.82,10.89,1,-0.97
 08/11/2018 18:15:00,10.81,10.89,1,-0.97
 08/11/2018 18:30:00,10.84,10.89,1,-0.97
 08/11/2018 18:45:00,10.84,10.89,1,-0.97
 08/11/2018 19:00:00,10.9,10.89,1,-0.94
 08/11/2018 19:15:00,10.89,10.89,1,-0.87
 08/11/2018 19:30:00,10.9,10.89,1,-0.87
 08/11/2018 19:45:00,10.94,10.89,1,-0.87
 08/11/2018 20:00:00,10.91,10.89,1,-0.82
 08/11/2018 20:15:00,10.89,10.89,1,-0.79
 08/11/2018 20:30:00,10.91,10.89,1,-0.74
 08/11/2018 20:45:00,10.91,10.89,1,-0.74
 08/11/2018 21:00:00,10.92,10.89,1,-0.74
 08/11/2018 21:15:00,10.95,10.89,1,-0.74
 08/11/2018 21:30:00,10.88,10.89,1,-0.71
 08/11/2018 21:45:00,10.83,10.89,1,-0.6
 08/11/2018 22:00:00,10.88,10.89,1,-0.63
 08/11/2018 22:15:00,10.89,10.89,1,-0.57
 08/11/2018 22:30:00,10.92,10.89,1,-0.57
 08/11/2018 22:45:00,10.95,10.89,1,-0.57
 08/11/2018 23:00:00,10.98,10.89,1,-0.57
 08/11/2018 23:15:00,10.96,10.89,1,-0.49
 08/11/2018 23:30:00,10.94,10.89,1,-0.44
 08/11/2018 23:45:00,10.84,10.89,1,-0.44
 09/11/2018 00:00:00,10.85,10.89,1,-0.49
 09/11/2018 00:15:00,10.79,10.89,1,-0.47
 09/11/2018 00:30:00,10.77,10.89,1,-0.47
 09/11/2018 00:45:00,10.77,10.89,1,-0.47
 09/11/2018 01:00:00,10.78,10.89,1,-0.5
 09/11/2018 01:15:00,10.82,10.89,1,-0.47
 09/11/2018 01:30:00,10.84,10.89,1,-0.47
 09/11/2018 01:45:00,10.85,10.89,1,-0.47
 09/11/2018 02:00:00,10.89,10.89,1,-0.47
 09/11/2018 02:15:00,10.91,10.89,1,-0.47
 09/11/2018 02:30:00,10.91,10.89,1,-0.47
 09/11/2018 02:45:00,10.92,10.89,1,-0.47
 09/11/2018 03:00:00,10.93,10.89,1,-0.47
 09/11/2018 03:15:00,10.94,10.89,1,-0.47
 09/11/2018 03:30:00,10.97,10.89,1,-0.47
 09/11/2018 03:45:00,10.99,10.89,1,-0.47
 09/11/2018 04:00:00,10.9,10.89,1,-0.47
 09/11/2018 04:15:00,10.83,10.89,1,-0.47
 09/11/2018 04:30:00,10.82,10.89,1,-0.47
 09/11/2018 04:45:00,10.81,10.89,1,-0.47
 09/11/2018 05:00:00,10.8,10.89,1,-0.47
 09/11/2018 05:15:00,10.76,10.89,1,-0.47
 09/11/2018 05:30:00,10.75,10.89,1,-0.47
 09/11/2018 05:45:00,10.83,10.89,1,-0.51
 09/11/2018 06:00:00,10.83,10.89,1,-0.54
 09/11/2018 06:15:00,10.84,10.89,1,-0.54
 09/11/2018 06:30:00,10.8,10.89,1,-0.65
 09/11/2018 06:45:00,10.75,10.89,1,-0.7
 09/11/2018 07:00:00,10.74,10.89,1,-0.75
 09/11/2018 07:15:00,10.72,10.89,1,-0.82
 09/11/2018 07:30:00,10.75,10.89,1,-0.88
 09/11/2018 07:45:00,10.75,10.89,1,-0.91
 09/11/2018 08:00:00,10.75,10.89,1,-0.92
 09/11/2018 08:15:00,10.75,10.89,1,-0.86
 09/11/2018 08:30:00,10.76,10.89,1,-0.81
 09/11/2018 08:45:00,10.76,10.89,1,-0.73
 09/11/2018 09:00:00,10.77,10.89,1,-0.7
 09/11/2018 09:15:00,10.78,10.89,1,-0.62
 09/11/2018 09:30:00,10.79,10.89,1,-0.64
 09/11/2018 09:45:00,10.79,10.89,1,-0.66
 09/11/2018 10:00:00,10.78,10.89,1,-0.77
 09/11/2018 10:15:00,10.8,10.89,1,-0.74
 09/11/2018 10:30:00,10.81,10.89,1,-0.68
 09/11/2018 10:45:00,10.81,10.89,1,-0.7
 09/11/2018 11:00:00,10.81,10.89,1,-0.7
 09/11/2018 11:15:00,10.82,10.89,1,-0.67
 09/11/2018 11:30:00,10.83,10.89,1,-0.64
 09/11/2018 11:45:00,10.85,10.89,1,-0.64
 09/11/2018 12:00:00,10.84,10.89,1,-0.68
 09/11/2018 12:15:00,10.84,10.89,1,-0.72
 09/11/2018 12:30:00,10.86,10.89,1,-0.7
 09/11/2018 12:45:00,10.87,10.89,1,-0.65
 09/11/2018 13:00:00,10.87,10.89,1,-0.7
 09/11/2018 13:15:00,10.85,10.89,1,-0.7
 09/11/2018 13:30:00,10.85,10.89,1,-0.7
 09/11/2018 13:45:00,10.86,10.89,1,-0.7
 09/11/2018 14:00:00,10.86,10.89,1,-0.73
 09/11/2018 14:15:00,10.83,10.89,1,-0.8
 09/11/2018 14:30:00,10.85,10.89,1,-0.75
 09/11/2018 14:45:00,10.85,10.89,1,-0.72
 09/11/2018 15:00:00,10.82,10.89,1,-0.76
 09/11/2018 15:15:00,10.8,10.89,1,-0.72
 09/11/2018 15:30:00,10.79,10.89,1,-0.7
 09/11/2018 15:45:00,10.76,10.89,1,-0.75
 09/11/2018 16:00:00,10.86,10.89,1,-0.77
 09/11/2018 16:15:00,10.89,10.89,1,-0.8
 09/11/2018 16:30:00,10.85,10.89,1,-0.84
 09/11/2018 16:45:00,10.84,10.89,1,-0.91
 09/11/2018 17:00:00,10.81,10.89,1,-0.94
 09/11/2018 17:15:00,10.82,10.89,1,-0.94
 09/11/2018 17:30:00,10.82,10.89,1,-0.98
 09/11/2018 17:45:00,10.83,10.89,1,-1.01
 09/11/2018 18:00:00,10.84,10.89,1,-1.01
 09/11/2018 18:15:00,10.86,10.89,1,-0.98
 09/11/2018 18:30:00,10.86,10.89,1,-1.03
 09/11/2018 18:45:00,10.84,10.89,1,-1.04
 09/11/2018 19:00:00,10.86,10.89,1,-1.04
 09/11/2018 19:15:00,10.87,10.89,1,-0.99
 09/11/2018 19:30:00,10.9,10.89,1,-0.95
 09/11/2018 19:45:00,10.92,10.89,1,-0.91
 09/11/2018 20:00:00,10.87,10.89,1,-0.84
 09/11/2018 20:15:00,10.84,10.89,1,-0.82
 09/11/2018 20:30:00,10.89,10.89,1,-0.81
 09/11/2018 20:45:00,10.9,10.89,1,-0.72
 09/11/2018 21:00:00,10.93,10.89,1,-0.75
 09/11/2018 21:15:00,10.88,10.89,1,-0.7
 09/11/2018 21:30:00,10.9,10.89,1,-0.66
 09/11/2018 21:45:00,10.87,10.89,1,-0.67
 09/11/2018 22:00:00,10.8,10.89,1,-0.67
 09/11/2018 22:15:00,10.86,10.89,1,-0.66
 09/11/2018 22:30:00,10.89,10.89,1,-0.6
 09/11/2018 22:45:00,10.91,10.89,1,-0.59
 09/11/2018 23:00:00,10.95,10.89,1,-0.57
 09/11/2018 23:15:00,10.97,10.89,1,-0.57
 09/11/2018 23:30:00,10.9,10.89,1,-0.57
 09/11/2018 23:45:00,10.83,10.89,1,-0.52
 10/11/2018 00:00:00,10.85,10.89,1,-0.52
 10/11/2018 00:15:00,10.86,10.9,1,-0.54
 10/11/2018 00:30:00,10.86,10.9,1,-0.54
 10/11/2018 00:45:00,10.86,10.9,1,-0.54
 10/11/2018 01:00:00,10.86,10.9,1,-0.54
 10/11/2018 01:15:00,10.86,10.9,1,-0.54
 10/11/2018 01:30:00,10.86,10.9,1,-0.54
 10/11/2018 01:45:00,10.86,10.9,1,-0.54
 10/11/2018 02:00:00,10.86,10.9,1,-0.54
 10/11/2018 02:15:00,10.86,10.9,1,-0.54
 10/11/2018 02:30:00,10.86,10.9,1,-0.54
 10/11/2018 02:45:00,10.86,10.9,1,-0.54
 10/11/2018 03:00:00,10.86,10.9,1,-0.54
 10/11/2018 03:15:00,10.86,10.9,1,-0.54
 10/11/2018 03:30:00,10.86,10.9,1,-0.54
 10/11/2018 03:45:00,10.86,10.9,1,-0.54
 10/11/2018 04:00:00,10.86,10.9,1,-0.54
 10/11/2018 04:15:00,10.86,10.9,1,-0.54
 10/11/2018 04:30:00,10.86,10.9,1,-0.54
 10/11/2018 04:45:00,10.86,10.9,1,-0.54
 10/11/2018 05:00:00,10.86,10.9,1,-0.54
 10/11/2018 05:15:00,10.86,10.9,1,-0.54
 10/11/2018 05:30:00,10.86,10.9,1,-0.54
 10/11/2018 05:45:00,10.86,10.9,1,-0.54
 10/11/2018 06:00:00,10.86,10.9,1,-0.54
 10/11/2018 06:15:00,10.86,10.9,1,-0.54
 10/11/2018 06:30:00,10.86,10.9,1,-0.54
 10/11/2018 06:45:00,10.86,10.9,1,-0.54
 10/11/2018 07:00:00,10.86,10.9,1,-0.54
 10/11/2018 07:15:00,10.86,10.9,1,-0.54
 10/11/2018 07:30:00,10.86,10.9,1,-0.54
 10/11/2018 07:45:00,10.86,10.9,1,-0.54
 10/11/2018 08:00:00,10.86,10.9,1,-0.54
 10/11/2018 08:15:00,10.86,10.9,1,-0.54
 10/11/2018 08:30:00,10.86,10.9,1,-0.54
 10/11/2018 08:45:00,10.86,10.9,1,-0.54
 10/11/2018 09:00:00,10.86,10.9,1,-0.54
 10/11/2018 09:15:00,10.86,10.9,1,-0.54
 10/11/2018 09:30:00,10.86,10.9,1,-0.54
 10/11/2018 09:45:00,10.86,10.9,1,-0.54
 10/11/2018 10:00:00,10.86,10.9,1,-0.54
 10/11/2018 10:15:00,10.86,10.9,1,-0.54
 10/11/2018 10:30:00,10.86,10.9,1,-0.54
 10/11/2018 10:45:00,10.86,10.9,1,-0.54
 10/11/2018 11:00:00,10.86,10.9,1,-0.54
 10/11/2018 11:15:00,10.86,10.9,1,-0.54
 10/11/2018 11:30:00,10.86,10.9,1,-0.54
 10/11/2018 11:45:00,10.86,10.9,1,-0.54
 10/11/2018 12:00:00,10.86,10.9,1,-0.54
 10/11/2018 12:15:00,10.86,10.9,1,-0.54
 10/11/2018 12:30:00,10.86,10.9,1,-0.54
 10/11/2018 12:45:00,10.86,10.9,1,-0.54
 10/11/2018 13:00:00,10.86,10.9,1,-0.54
 10/11/2018 13:15:00,10.86,10.9,1,-0.54
 10/11/2018 13:30:00,10.86,10.9,1,-0.54
 10/11/2018 13:45:00,10.86,10.9,1,-0.54
 10/11/2018 14:00:00,10.86,10.9,1,-0.54
 10/11/2018 14:15:00,10.86,10.9,1,-0.54
 10/11/2018 14:30:00,10.86,10.9,1,-0.54
 10/11/2018 14:45:00,10.86,10.9,1,-0.54
 10/11/2018 15:00:00,10.86,10.9,1,-0.54
 10/11/2018 15:15:00,10.86,10.9,1,-0.54
 10/11/2018 15:30:00,10.86,10.9,1,-0.54
 10/11/2018 15:45:00,10.86,10.9,1,-0.54
 10/11/2018 16:00:00,10.86,10.9,1,-0.54
 10/11/2018 16:15:00,10.86,10.9,1,-0.54
 10/11/2018 16:30:00,10.86,10.9,1,-0.54
 10/11/2018 16:45:00,10.86,10.9,1,-0.54
 10/11/2018 17:00:00,10.86,10.9,1,-0.54
 10/11/2018 17:15:00,10.86,10.9,1,-0.54
 10/11/2018 17:30:00,10.86,10.9,1,-0.54
 10/11/2018 17:45:00,10.86,10.9,1,-0.54
 10/11/2018 18:00:00,10.86,10.9,1,-0.54
 10/11/2018 18:15:00,10.86,10.9,1,-0.54
 10/11/2018 18:30:00,10.86,10.9,1,-0.54
 10/11/2018 18:45:00,10.86,10.9,1,-0.54
 10/11/2018 19:00:00,10.86,10.9,1,-0.54
 10/11/2018 19:15:00,10.86,10.9,1,-0.54
 10/11/2018 19:30:00,10.86,10.9,1,-0.54
 10/11/2018 19:45:00,10.86,10.9,1,-0.54
 10/11/2018 20:00:00,10.86,10.9,1,-0.54
 10/11/2018 20:15:00,10.86,10.9,1,-0.54
 10/11/2018 20:30:00,10.86,10.9,1,-0.54
 10/11/2018 20:45:00,10.86,10.9,1,-0.54
 10/11/2018 21:00:00,10.86,10.9,1,-0.54
 10/11/2018 21:15:00,10.86,10.9,1,-0.54
 10/11/2018 21:30:00,10.86,10.9,1,-0.54
 10/11/2018 21:45:00,10.86,10.9,1,-0.54
 10/11/2018 22:00:00,10.86,10.9,1,-0.54
 10/11/2018 22:15:00,10.86,10.9,1,-0.54
 10/11/2018 22:30:00,10.86,10.9,1,-0.54
 10/11/2018 22:45:00,10.86,10.9,1,-0.54
 10/11/2018 23:00:00,10.86,10.9,1,-0.54
 10/11/2018 23:15:00,10.86,10.9,1,-0.54
 10/11/2018 23:30:00,10.86,10.9,1,-0.54
 10/11/2018 23:45:00,10.86,10.9,1,-0.54
 11/11/2018 00:00:00,10.86,10.9,1,-0.54
 11/11/2018 00:15:00,10.86,10.9,1,-0.54
 11/11/2018 00:30:00,10.86,10.9,1,-0.54
 11/11/2018 00:45:00,10.86,10.9,1,-0.54
 11/11/2018 01:00:00,10.86,10.9,1,-0.54
 11/11/2018 01:15:00,10.86,10.9,1,-0.54
 11/11/2018 01:30:00,10.86,10.9,1,-0.54
 11/11/2018 01:45:00,10.86,10.9,1,-0.54
 11/11/2018 02:00:00,10.86,10.9,1,-0.54
 11/11/2018 02:15:00,10.86,10.9,1,-0.54
 11/11/2018 02:30:00,10.86,10.9,1,-0.54
 11/11/2018 02:45:00,10.86,10.9,1,-0.54
 11/11/2018 03:00:00,10.86,10.9,1,-0.54
 11/11/2018 03:15:00,10.86,10.9,1,-0.54
 11/11/2018 03:30:00,10.86,10.9,1,-0.54
 11/11/2018 03:45:00,10.86,10.9,1,-0.54
 11/11/2018 04:00:00,10.86,10.9,1,-0.54
 11/11/2018 04:15:00,10.86,10.9,1,-0.54
 11/11/2018 04:30:00,10.86,10.9,1,-0.54
 11/11/2018 04:45:00,10.86,10.9,1,-0.54
 11/11/2018 05:00:00,10.86,10.9,1,-0.54
 11/11/2018 05:15:00,10.86,10.9,1,-0.54
 11/11/2018 05:30:00,10.86,10.9,1,-0.54
 11/11/2018 05:45:00,10.86,10.9,1,-0.54
 11/11/2018 06:00:00,10.86,10.9,1,-0.54
 11/11/2018 06:15:00,10.8,10.9,1,-0.54
 11/11/2018 06:30:00,10.81,10.9,1,-0.54
 11/11/2018 06:45:00,10.74,10.9,1,-0.54
 11/11/2018 07:00:00,10.74,10.9,1,-0.54
 11/11/2018 07:15:00,10.82,10.9,1,-0.54
 11/11/2018 07:30:00,10.85,10.9,1,-0.66
 11/11/2018 07:45:00,10.84,10.9,1,-0.67
 11/11/2018 08:00:00,10.83,10.9,1,-0.67
 11/11/2018 08:15:00,10.83,10.9,1,-0.6
 11/11/2018 08:30:00,10.8,10.9,1,-0.57
 11/11/2018 08:45:00,10.8,10.9,1,-0.57
 11/11/2018 09:00:00,10.81,10.9,1,-0.65
 11/11/2018 09:15:00,10.81,10.9,1,-0.64
 11/11/2018 09:30:00,10.8,10.9,1,-0.6
 11/11/2018 09:45:00,10.81,10.9,1,-0.69
 11/11/2018 10:00:00,10.81,10.9,1,-0.69
 11/11/2018 10:15:00,10.85,10.9,1,-0.62
 11/11/2018 10:30:00,10.83,10.9,1,-0.54
 11/11/2018 10:45:00,10.83,10.9,1,-0.54
 11/11/2018 11:00:00,10.86,10.9,1,-0.54
 11/11/2018 11:15:00,10.9,10.9,1,-0.54
 11/11/2018 11:30:00,10.89,10.9,1,-0.54
 11/11/2018 11:45:00,10.88,10.9,1,-0.49
 11/11/2018 12:00:00,10.85,10.9,1,-0.52
 11/11/2018 12:15:00,10.86,10.9,1,-0.54
 11/11/2018 12:30:00,10.85,10.9,1,-0.59
 11/11/2018 12:45:00,10.85,10.9,1,-0.57
 11/11/2018 13:00:00,10.86,10.9,1,-0.57
 11/11/2018 13:15:00,10.86,10.9,1,-0.57
 11/11/2018 13:30:00,10.86,10.9,1,-0.57
 11/11/2018 13:45:00,10.89,10.9,1,-0.57
 11/11/2018 14:00:00,10.89,10.9,1,-0.57
 11/11/2018 14:15:00,10.88,10.9,1,-0.57
 11/11/2018 14:30:00,10.88,10.9,1,-0.57
 11/11/2018 14:45:00,10.87,10.9,1,-0.61
 11/11/2018 15:00:00,10.87,10.9,1,-0.57
 11/11/2018 15:15:00,10.84,10.9,1,-0.57
 11/11/2018 15:30:00,10.81,10.9,1,-0.58
 11/11/2018 15:45:00,10.8,10.9,1,-0.62
 11/11/2018 16:00:00,10.78,10.9,1,-0.7
 11/11/2018 16:15:00,10.76,10.9,1,-0.78
 11/11/2018 16:30:00,10.78,10.9,1,-0.83
 11/11/2018 16:45:00,10.75,10.9,1,-0.87
 11/11/2018 17:00:00,10.81,10.9,1,-0.87
 11/11/2018 17:15:00,10.81,10.9,1,-0.93
 11/11/2018 17:30:00,10.81,10.9,1,-0.91
 11/11/2018 17:45:00,10.83,10.9,1,-0.94
 11/11/2018 18:00:00,10.84,10.9,1,-0.92
 11/11/2018 18:15:00,10.84,10.9,1,-0.97
 11/11/2018 18:30:00,10.86,10.9,1,-0.99
 11/11/2018 18:45:00,10.85,10.9,1,-0.97
 11/11/2018 19:00:00,10.87,10.9,1,-0.94
 11/11/2018 19:15:00,10.9,10.9,1,-0.91
 11/11/2018 19:30:00,10.93,10.9,1,-0.91
 11/11/2018 19:45:00,10.95,10.9,1,-0.93
 11/11/2018 20:00:00,10.89,10.9,1,-0.96
 11/11/2018 20:15:00,10.9,10.9,1,-0.83
 11/11/2018 20:30:00,10.94,10.9,1,-0.77
 11/11/2018 20:45:00,10.94,10.9,1,-0.77
 11/11/2018 21:00:00,10.95,10.9,1,-0.77
 11/11/2018 21:15:00,10.94,10.9,1,-0.77
 11/11/2018 21:30:00,10.93,10.9,1,-0.72
 11/11/2018 21:45:00,10.96,10.9,1,-0.64
 11/11/2018 22:00:00,10.88,10.9,1,-0.64
 11/11/2018 22:15:00,10.9,10.9,1,-0.64
 11/11/2018 22:30:00,10.91,10.9,1,-0.61
 11/11/2018 22:45:00,10.93,10.9,1,-0.5
 11/11/2018 23:00:00,10.95,10.9,1,-0.5
 11/11/2018 23:15:00,10.98,10.9,1,-0.5
 11/11/2018 23:30:00,10.92,10.9,1,-0.5
 11/11/2018 23:45:00,10.9,10.9,1,-0.5
 12/11/2018 00:00:00,10.86,10.9,1,-0.5
 12/11/2018 00:00:00,10.86,10.9,1,-0.5
 12/11/2018 00:15:00,10.79,10.9,1,-0.5
 12/11/2018 00:30:00,10.78,10.9,1,-0.5
 12/11/2018 00:45:00,10.77,10.9,1,-0.53
 12/11/2018 01:00:00,10.77,10.9,1,-0.57
 12/11/2018 01:15:00,10.78,10.9,1,-0.45
 12/11/2018 01:30:00,10.8,10.9,1,-0.44
 12/11/2018 01:45:00,10.83,10.9,1,-0.44
 12/11/2018 02:00:00,10.84,10.9,1,-0.44
 12/11/2018 02:15:00,10.84,10.9,1,-0.45
 12/11/2018 02:30:00,10.86,10.9,1,-0.54
 12/11/2018 02:45:00,10.88,10.9,1,-0.54
 12/11/2018 03:00:00,10.92,10.9,1,-0.54
